target_id	length	eff_length	est_counts	tpm
gene-CDR20291_1054	876	686.578	1825	39.0589
gene-CDR20291_1055	693	503.68	1325	38.6552
gene-CDR20291_1056	825	635.578	1388	32.0899
gene-CDR20291_1057	1068	878.578	3210	53.6874
gene-CDR20291_1058	537	348.839	1164	49.0315
gene-CDR20291_1059	606	417.038	109	3.8406
gene-CDR20291_1060	915	725.578	788	15.9584
gene-CDR20291_1061	1173	983.578	2664	39.7991
gene-CDR20291_1062	813	623.586	4221	99.4641
gene-CDR20291_1063	1341	1151.58	1415	18.0555
gene-CDR20291_1064	1080	890.578	3505	57.8314
gene-CDR20291_1065	675	485.729	1721	52.0635
gene-CDR20291_1066	1248	1058.58	7721	107.176
gene-CDR20291_1067	1665	1475.58	3579	35.6408
gene-CDR20291_1068	1251	1061.58	2061	28.5281
gene-CDR20291_1069	822	632.586	1694	39.3497
gene-CDR20291_1070	1428	1238.58	2499	29.6476
gene-CDR20291_1071	672	482.729	291.249	8.86558
gene-CDR20291_1072	900	710.578	2240.11	46.3239
gene-CDR20291_1073	252	99.5934	99	14.6067
gene-CDR20291_1074	384	204.511	225	16.1664
gene-CDR20291_1075	345	170.469	384	33.1004
gene-CDR20291_1076	384	204.511	2207	158.574
gene-CDR20291_1077	318	148.295	1306	129.409
gene-CDR20291_1078	570	381.356	5979	230.38
gene-CDR20291_1079	510	322.509	449	20.4574
gene-CDR20291_1080	195	63.5209	186	43.0273
gene-CDR20291_1081	375	196.48	15	1.12181
gene-CDR20291_1082	717	527.635	33	0.919026
gene-CDR20291_1083	447	262.211	81	4.53921
gene-CDR20291_1084	525	337.157	41	1.78689
gene-CDR20291_1085	573	384.317	25115	960.263
gene-CDR20291_1086	456	270.67	2801	152.062
gene-CDR20291_1087	711	521.648	3731	105.098
gene-CDR20291_1088	1071	881.578	3158	52.6379
gene-CDR20291_1089	3555	3365.58	8023	35.0287
gene-CDR20291_1090	1281	1091.58	5815	78.2785
gene-CDR20291_1091	369	191.182	8378	643.932
gene-CDR20291_1092	1353	1163.58	55377	699.329
gene-CDR20291_1093	273	114.277	16042	2062.75
gene-CDR20291_1094	228	83.6188	2706	475.523
gene-CDR20291_1095	516	328.403	6541	292.674
gene-CDR20291_1096	696	506.68	7881	228.557
gene-CDR20291_1097	351	175.593	32006	2678.38
gene-CDR20291_1098	906	716.578	4766	97.7323
gene-CDR20291_1099	1293	1103.58	331	4.4073
gene-CDR20291_1100	1293	1103.58	71079	946.424
gene-CDR20291_1101	2190	2000.58	13219	97.0936
gene-CDR20291_1102	768	578.608	4924	125.049
gene-CDR20291_1103	1017	827.578	7989	141.851
gene-CDR20291_1104	249	97.4661	3935	593.251
gene-CDR20291_1105	498	310.888	7728	365.267
gene-CDR20291_1106	1065	875.578	5619	94.3
gene-CDR20291_1107	1098	908.578	3115	50.3783
gene-CDR20291_1108	936	746.578	2126	41.8442
gene-CDR20291_1109	654	464.771	576	18.2109
gene-CDR20291_1110	1209	1019.58	1203	17.3377
gene-CDR20291_1111	345	170.469	118	10.1715
gene-CDR20291_1112	1602	1412.58	431	4.48345
gene-CDR20291_1113	1101	911.578	4520	72.8605
gene-CDR20291_1114	2088	1898.58	46143	357.129
gene-CDR20291_1115	786	596.601	47576	1171.79
gene-CDR20291_1116	1296	1106.58	6696	88.9162
gene-CDR20291_1117	771	581.608	2669	67.4319
gene-CDR20291_1118	447	262.211	15410	863.571
gene-CDR20291_1119	1203	1013.58	216122	3133.21
gene-CDR20291_1120	441	256.589	90046	5156.72
gene-CDR20291_1121	1080	890.578	7705	127.13
gene-CDR20291_1122	2640	2450.58	17184	103.039
gene-CDR20291_1123	258	103.792	1617	228.925
gene-CDR20291_1124	2172	1982.58	23673	175.457
gene-CDR20291_1125	426	242.562	605	36.6506
gene-CDR20291_1126	288	125.323	605	70.9366
gene-CDR20291_1127	459	273.543	15950	856.807
gene-CDR20291_1128	738	548.608	2002	53.6228
gene-CDR20291_1129	1722	1532.58	38075	365.06
gene-CDR20291_1130	201	67.026	34	7.45388
gene-CDR20291_1131	1164	974.578	372	5.60885
gene-CDR20291_1132	423	239.786	630	38.6069
gene-CDR20291_1133	837	647.578	720	16.3376
gene-CDR20291_1134	597	408.089	2676	96.3559
gene-CDR20291_1135	720	530.635	1273	35.2517
gene-CDR20291_1136	540	351.809	2528	105.589
gene-CDR20291_1137	630	440.877	28	0.933228
gene-CDR20291_1138	399	217.854	44	2.96779
gene-CDR20291_1139	441	256.589	277	15.8631
gene-CDR20291_1140	1452	1262.58	3141	36.5559
gene-CDR20291_1141	669	479.729	139	4.25761
gene-CDR20291_1142	141	34.2069	32	13.7462
gene-CDR20291_1143	321	150.69	492	47.9764
gene-CDR20291_1144	738	548.608	1426	38.1948
gene-CDR20291_1145	1824	1634.58	5047	45.3706
gene-CDR20291_1146	4299	4109.58	23628	84.4845
gene-CDR20291_1147	462	276.352	1591	84.5971
gene-CDR20291_1148	1155	965.578	33590	511.175
gene-CDR20291_1149	282	120.866	5233	636.2
gene-CDR20291_1150	312	143.612	2763	282.707
gene-CDR20291_1151	1941	1751.58	125896	1056.16
gene-CDR20291_1152	381	201.748	16667	1213.94
gene-CDR20291_1153	1011	821.578	29067	519.875
gene-CDR20291_1154	906	716.578	25502	522.948
gene-CDR20291_1155	930	740.578	8663	171.888
gene-CDR20291_1156	99	15.58	435	410.269
gene-CDR20291_1157	258	103.792	12109	1714.32
gene-CDR20291_1158	846	656.578	1468	32.8539
gene-CDR20291_1159	2112	1922.58	54366	415.519
gene-CDR20291_1160	744	554.608	454	12.0287
gene-CDR20291_1161	1248	1058.58	5437	75.4717
gene-CDR20291_1162	246	95.4383	182	28.0218
gene-CDR20291_1163	1224	1034.58	9905	140.682
gene-CDR20291_1164	735	545.615	6347	170.934
gene-CDR20291_1165	2412	2222.58	17432	115.249
gene-CDR20291_1166	1059	869.578	5170	87.3634
gene-CDR20291_1167	1335	1145.58	6704	85.9917
gene-CDR20291_1168	552	363.607	5902	238.514
gene-CDR20291_1169	1047	857.578	29541	506.173
gene-CDR20291_1170	1542	1352.58	86446	939.139
gene-CDR20291_1171	1782	1592.58	4728	43.6239
gene-CDR20291_1172	549	360.671	3170	129.15
gene-CDR20291_1173	846	656.578	3033	67.8787
gene-CDR20291_1174	930	740.578	3217	63.8304
gene-CDR20291_1175	1446	1256.58	42558	497.667
gene-CDR20291_1176	453	267.836	866	47.5112
gene-CDR20291_1177	1578	1388.58	2191	23.1857
gene-CDR20291_1178	753	563.608	457	11.9148
gene-CDR20291_1179	1347	1157.58	2589	32.8647
gene-CDR20291_1180	1197	1007.58	98552	1437.26
gene-CDR20291_1181	951	761.578	3149	60.7583
gene-CDR20291_1182	768	578.608	9672	245.629
gene-CDR20291_1183	576	387.298	1715	65.0678
gene-CDR20291_1184	372	193.841	198	15.0095
gene-CDR20291_1185	1899	1709.58	23718	203.862
gene-CDR20291_1186	1122	932.578	3088	48.6563
gene-CDR20291_1187	333	160.554	149	13.6368
gene-CDR20291_1188	1059	869.578	1265	21.3761
gene-CDR20291_1189	1071	881.578	1735	28.9192
gene-CDR20291_1190	537	348.839	2557	107.709
gene-CDR20291_1191	717	527.635	118	3.28621
gene-CDR20291_1192	717	527.635	124	3.45331
gene-CDR20291_1193	759	569.608	149	3.84377
gene-CDR20291_1194	1398	1208.58	1351	16.4259
gene-CDR20291_1195	822	632.586	6791	157.747
gene-CDR20291_1196	1179	989.578	446	6.62266
gene-CDR20291_1197	201	67.026	69956	15336.6
gene-CDR20291_1198	429	245.375	8014	479.916
gene-CDR20291_1199	786	596.601	36107	889.314
gene-CDR20291_1200	417	234.215	968	60.7308
gene-CDR20291_1201	507	319.622	854	39.2616
gene-CDR20291_1202	321	150.69	1112	108.434
gene-CDR20291_1203	198	65.2639	30	6.75453
gene-CDR20291_1204	441	256.589	63	3.60786
gene-CDR20291_1205	444	259.396	817	46.2813
gene-CDR20291_1206	1065	875.578	1469	24.6533
gene-CDR20291_1207	429	245.375	1261	75.5146
gene-CDR20291_1208	447	262.211	1449	81.2015
gene-CDR20291_1209	168	48.329	25	7.60115
gene-CDR20291_1210	2481	2291.58	3721	23.8601
gene-CDR20291_1211	423	239.786	669	40.9968
gene-CDR20291_1212	1530	1340.58	1967	21.5605
gene-CDR20291_1213	327	155.6	407	38.4355
gene-CDR20291_1214	429	245.375	789	47.2491
gene-CDR20291_1215	1053	863.578	971	16.5221
gene-CDR20291_1216	699	509.68	598	17.2405
gene-CDR20291_1217	987	797.578	934	17.2076
gene-CDR20291_1218	5178	4988.58	8425	24.8165
gene-CDR20291_1219	120	24.1494	296	180.108
gene-CDR20291_1220	261	105.862	935	129.784
gene-CDR20291_1221	456	270.67	4059	220.357
gene-CDR20291_1222	420	237.001	6533	405.05
gene-CDR20291_1223	210	72.4051	162	32.8771
gene-CDR20291_1224	222	79.8303	288	53.0118
gene-CDR20291_1225	408	226.032	1281	83.2774
gene-CDR20291_1226	2505	2315.58	5498	34.8893
gene-CDR20291_1227	543	354.738	221	9.15444
gene-CDR20291_1228	1521	1331.58	2250	24.8292
gene-CDR20291_1229	630	440.877	3665	122.153
gene-CDR20291_1230	792	602.593	3396	82.8115
gene-CDR20291_1231	1221	1031.58	9249	131.747
gene-CDR20291_1232	732	542.622	6365	172.365
gene-CDR20291_1233	987	797.578	11941	219.996
gene-CDR20291_1234	567	378.403	3230	125.428
gene-CDR20291_1235	1068	878.578	145	2.42513
gene-CDR20291_1236	1161	971.578	185	2.79796
gene-CDR20291_1237	2097	1907.58	1050	8.08825
gene-CDR20291_1238	345	170.469	2388	205.843
gene-CDR20291_1239	891	701.578	1494	31.2912
gene-CDR20291_1240	1287	1097.58	1807	24.1919
gene-CDR20291_1241	444	259.396	304	17.2209
gene-CDR20291_1242	852	662.578	4864	107.871
gene-CDR20291_1243	477	290.715	1440	72.785
gene-CDR20291_1244	1179	989.578	429	6.37022
gene-CDR20291_1245	864	674.578	593	12.9172
gene-CDR20291_1246	594	405.14	1537	55.7463
gene-CDR20291_1247	636	446.822	5740	188.766
gene-CDR20291_1248	732	542.622	476	12.8901
gene-CDR20291_1249	2190	2000.58	2537	18.6343
gene-CDR20291_1250	1977	1787.58	160216	1317.01
gene-CDR20291_1251	348	173.011	8596	730.08
gene-CDR20291_1252	1920	1730.58	7370	62.5783
gene-CDR20291_1253	807	617.586	1569	37.3313
gene-CDR20291_1254	1449	1259.58	7992	93.2347
gene-CDR20291_1255	900	710.578	14712	304.234
gene-CDR20291_1256	1257	1067.58	7657	105.392
gene-CDR20291_1257	780	590.608	6162	153.31
gene-CDR20291_1258	585	396.21	1373	50.9205
gene-CDR20291_1259	1431	1241.58	3212	38.0145
gene-CDR20291_1260	945	755.578	3937	76.5656
gene-CDR20291_1261	945	755.578	9643	187.534
gene-CDR20291_1262	594	405.14	325	11.7876
gene-CDR20291_1263	429	245.375	111	6.6472
gene-CDR20291_1264	669	479.729	4058	124.298
gene-CDR20291_1265	1356	1166.58	3169	39.9168
gene-CDR20291_1266	1734	1544.58	4824	45.8928
gene-CDR20291_1267	846	656.578	1103	24.6852
gene-CDR20291_1268	2235	2045.58	6145	44.1421
gene-CDR20291_1269	810	620.586	523	12.3836
gene-CDR20291_1270	240	91.4035	224	36.0108
gene-CDR20291_1271	177	53.3707	997	274.498
gene-CDR20291_1272	675	485.729	1971	59.6265
gene-CDR20291_1273	555	366.552	1552	62.2161
gene-CDR20291_1274	366	188.54	338	26.3428
gene-CDR20291_1275	135	31.182	12	5.65489
gene-CDR20291_1276	786	596.601	226	5.56637
gene-CDR20291_1277	1239	1049.58	3791	53.0746
gene-CDR20291_1278	786	596.601	15865	390.754
gene-CDR20291_1279	825	635.578	108	2.49691
gene-CDR20291_1280	3120	2930.58	1523	7.63649
gene-CDR20291_1281	615	425.974	373	12.8669
gene-CDR20291_1282	2130	1940.58	1467	11.1083
gene-CDR20291_1283	291	127.563	3712	427.592
gene-CDR20291_1284	1392	1202.58	5331	65.1393
gene-CDR20291_1285	1470	1280.58	14032	161.013
gene-CDR20291_1286	594	405.14	1873	67.9329
gene-CDR20291_1287	1398	1208.58	13376	162.629
gene-CDR20291_1288	372	193.841	2736	207.405
gene-CDR20291_1289	690	500.686	3676	107.884
gene-CDR20291_1290	867	677.578	7088	153.713
gene-CDR20291_1291	810	620.586	1276	30.2132
gene-CDR20291_1292	1089	899.578	1581	25.825
gene-CDR20291_1293	720	530.635	1997	55.3005
gene-CDR20291_1294	585	396.21	1492	55.3338
gene-CDR20291_1295	1350	1160.58	2684	33.9825
gene-CDR20291_1296	744	554.608	744	19.7122
gene-CDR20291_1297	702	512.667	3401	97.4806
gene-CDR20291_1298	573	384.317	10745	410.831
gene-CDR20291_1299	804	614.586	21919	524.066
gene-CDR20291_1300	366	188.54	3942	307.228
gene-CDR20291_1301	507	319.622	9576	440.245
gene-CDR20291_1302	786	596.601	16645	409.966
gene-CDR20291_1303	1827	1637.58	7970	71.5161
gene-CDR20291_1304	1167	977.578	13601	204.44
gene-CDR20291_1305	708	518.648	978	27.7085
gene-CDR20291_1306	1098	908.578	2155	34.8524
gene-CDR20291_1307	576	387.298	2979	113.024
gene-CDR20291_1308	468	282.098	109132	5684.59
gene-CDR20291_1309	492	305.066	1941	93.4931
gene-CDR20291_1310	1092	902.578	1287	20.9528
gene-CDR20291_1311	390	209.836	859	60.1536
gene-CDR20291_1312	447	262.211	185	10.3673
gene-CDR20291_1313	726	536.622	191	5.23013
gene-CDR20291_1314	1254	1064.58	651	8.98568
gene-CDR20291_1315	678	488.723	421	12.658
gene-CDR20291_1316	2562	2372.58	1621	10.0394
gene-CDR20291_1317	1275	1085.58	7630	103.279
gene-CDR20291_1318	3042	2852.58	67643	348.444
gene-CDR20291_1319	300	134.358	256	27.9977
gene-CDR20291_1320	2229	2039.58	8710	62.7517
gene-CDR20291_1321	1776	1586.58	1769	16.3838
gene-CDR20291_1322	1824	1634.58	4019	36.1293
gene-CDR20291_1323	546	357.702	58506.9	2403.44
gene-CDR20291_1324	429	245.375	21972	1315.79
gene-CDR20291_1325	609	420.027	16078	562.473
gene-CDR20291_1326	213	74.2781	2140	423.35
gene-CDR20291_1327	222	79.8303	995	183.148
gene-CDR20291_1328	2172	1982.58	55469	411.119
gene-CDR20291_1329	159	43.459	865	292.472
gene-CDR20291_1330	711	521.648	3083	86.8447
gene-CDR20291_1331	771	581.608	1616	40.828
gene-CDR20291_1332	732	542.622	1051	28.4612
gene-CDR20291_1333	960	770.578	12592	240.118
gene-CDR20291_1334	597	408.089	975	35.1072
gene-CDR20291_1335	600	411.084	70	2.50216
gene-CDR20291_1336	468	282.098	120	6.2507
gene-CDR20291_1337	918	728.578	247	4.98159
gene-CDR20291_1338	1119	929.578	933.64	14.7585
gene-CDR20291_1339	981	791.578	2703	50.1764
gene-CDR20291_1340	657	467.753	2877	90.3796
gene-CDR20291_1341	792	602.593	5865	143.018
gene-CDR20291_1342	2739	2549.58	986	5.68272
gene-CDR20291_1343	609	420.027	421	14.7283
gene-CDR20291_1344	591	402.15	6188	226.105
gene-CDR20291_1345	804	614.586	12066	288.488
gene-CDR20291_1346	1203	1013.58	13999	202.949
gene-CDR20291_1347	477	290.715	1925	97.2994
gene-CDR20291_1348	906	716.578	4592	94.1642
gene-CDR20291_1349	1545	1355.58	2009	21.7772
gene-CDR20291_1350	660	470.747	1276	39.83
gene-CDR20291_1351	369	191.182	359	27.5927
gene-CDR20291_1352	876	686.578	616	13.1837
gene-CDR20291_1353	795	605.586	1380	33.485
gene-CDR20291_1354	1326	1136.58	92678	1198.19
gene-CDR20291_1355	585	396.21	901	33.4154
gene-CDR20291_1356	150	38.8529	30	11.3461
gene-CDR20291_1357	900	710.578	1088	22.4991
gene-CDR20291_1358	570	381.356	1146	44.1572
gene-CDR20291_1359	648	458.782	14486	463.969
gene-CDR20291_1360	915	725.578	1155	23.3908
gene-CDR20291_1361	849	659.578	108370	2414.3
gene-CDR20291_1362	828	638.578	75915	1746.87
gene-CDR20291_1363	897	707.578	61794	1283.27
gene-CDR20291_1364	2094	1904.58	2686	20.7231
gene-CDR20291_1365	819	629.586	911	21.2623
gene-CDR20291_1366	2121	1931.58	7030	53.4799
gene-CDR20291_1367	228	83.6188	204	35.8487
gene-CDR20291_1368	441	256.589	592	33.9024
gene-CDR20291_1369	1032	842.578	804	14.0215
gene-CDR20291_1370	1209	1019.58	16925	243.925
gene-CDR20291_1371	966	776.578	52807	999.203
gene-CDR20291_1372	969	779.578	18612	350.817
gene-CDR20291_1373	546	357.702	114629	4708.91
gene-CDR20291_1374	1149	959.578	5706	87.3774
gene-CDR20291_1375	1266	1076.58	10923	149.088
gene-CDR20291_1376	1233	1043.58	15330	215.856
gene-CDR20291_1377	675	485.729	4627	139.976
gene-CDR20291_1378	1230	1040.58	11589	163.651
gene-CDR20291_1379	1005	815.578	1973	35.5475
gene-CDR20291_1380	675	485.729	485	14.6722
gene-CDR20291_1381	768	578.608	120	3.0475
gene-CDR20291_1382	1938	1748.58	290	2.43703
gene-CDR20291_1383	1614	1424.58	2417	24.9309
gene-CDR20291_1384	852	662.578	3539	78.4858
gene-CDR20291_1385	909	719.578	19259	393.281
gene-CDR20291_1386	1395	1205.58	25745	313.794
gene-CDR20291_1387	2220	2030.58	2874	20.7977
gene-CDR20291_1388	816	626.586	301	7.05884
gene-CDR20291_1389	1881	1691.58	475	4.12619
gene-CDR20291_1390	1392	1202.58	68291	834.445
gene-CDR20291_1391	1041	851.578	77365	1334.96
gene-CDR20291_1392	654	464.771	1267	40.0576
gene-CDR20291_1393	210	72.4051	1713	347.645
gene-CDR20291_1394	567	378.403	9108	353.684
gene-CDR20291_1395	654	464.771	6377	201.616
gene-CDR20291_1396	945	755.578	221	4.29794
gene-CDR20291_1397	627	437.894	307	10.3019
gene-CDR20291_1398	1050	860.578	439	7.49586
gene-CDR20291_1399	579	390.274	384	14.458
gene-CDR20291_1400	606	417.038	644	22.6912
gene-CDR20291_1401	723	533.635	857	23.5985
gene-CDR20291_1402	759	569.608	1085	27.9899
gene-CDR20291_1403	669	479.729	864	26.4646
gene-CDR20291_1404	1344	1154.58	4879	62.0948
gene-CDR20291_1405	834	644.578	3229	73.6105
gene-CDR20291_1406	933	743.578	4055	80.1331
gene-CDR20291_1407	483	296.504	814	40.3404
gene-CDR20291_1408	870	680.578	1573	33.9624
gene-CDR20291_1409	756	566.608	1251	32.4431
gene-CDR20291_1410	822	632.586	3816	88.6413
gene-CDR20291_1411	762	572.608	2319	59.5101
gene-CDR20291_1412	240	91.4035	8	1.2861
gene-CDR20291_1413	996	806.578	129	2.35012
gene-CDR20291_1414	1689	1499.58	463	4.5369
gene-CDR20291_1415	1131	941.578	5555	86.6912
gene-CDR20291_1416	708	518.648	2196	62.2167
gene-CDR20291_1417	870	680.578	2230	48.1476
gene-CDR20291_1418	507	319.622	587	26.9866
gene-CDR20291_1419	810	620.586	572	13.5438
gene-CDR20291_1420	438	253.748	297	17.1989
gene-CDR20291_1421	1167	977.578	517	7.77117
gene-CDR20291_1422	573	384.317	188	7.18812
gene-CDR20291_1423	573	384.317	273	10.4381
gene-CDR20291_1424	1959	1769.58	722	5.99535
gene-CDR20291_1425	2418	2228.58	912	6.01332
gene-CDR20291_1426	1371	1181.58	389	4.83765
gene-CDR20291_1427	480	293.616	367	18.3668
gene-CDR20291_1428	453	267.836	60	3.29177
gene-CDR20291_1429	975	785.578	969	18.1252
gene-CDR20291_1430	510	322.509	364	16.5846
gene-CDR20291_1431	693	503.68	72	2.10051
gene-CDR20291_1432	1254	1064.58	153	2.11184
gene-CDR20291_1433	1443	1253.58	223	2.61397
gene-CDR20291_1434	1536	1346.58	1203	13.1275
gene-CDR20291_1435	564	375.446	140	5.47934
gene-CDR20291_1436	891	701.578	352	7.37249
gene-CDR20291_1437	411	228.735	62	3.98296
gene-CDR20291_1438	348	173.011	127	10.7864
gene-CDR20291_1439	828	638.578	1298	29.8681
gene-CDR20291_1440	438	253.748	275	15.9249
gene-CDR20291_1441	1311	1121.58	761	9.97017
gene-CDR20291_1442	471	284.987	309	15.9324
gene-CDR20291_1443	828	638.578	1444	33.2277
gene-CDR20291_1444	441	256.589	948	54.2897
gene-CDR20291_1445	162	45.0314	3566	1163.62
gene-CDR20291_1446	867	677.578	9449	204.915
gene-CDR20291_1447	528	340.068	2717	117.401
gene-CDR20291_1448	768	578.608	1927	48.9378
gene-CDR20291_1449	2373	2183.58	665	4.47507
gene-CDR20291_1450	690	500.686	147	4.31418
gene-CDR20291_1451	1878	1688.58	257	2.23645
gene-CDR20291_1452	261	105.862	19	2.63731
gene-CDR20291_1453	420	237.001	42	2.60403
gene-CDR20291_1454	1038	848.578	195	3.37668
gene-CDR20291_1455	618	428.942	128	4.38489
gene-CDR20291_1456	1026	836.578	304	5.33967
gene-CDR20291_1457	1527	1337.58	433	4.75681
gene-CDR20291_1458	294	129.801	36	4.07542
gene-CDR20291_1459	183	56.7974	11	2.84585
gene-CDR20291_1460	567	378.403	227	8.81492
gene-CDR20291_1461	258	103.792	117	16.5642
gene-CDR20291_1462	864	674.578	1134	24.7018
gene-CDR20291_1463	813	623.586	244	5.74964
gene-CDR20291_1464	2400	2210.58	4306	28.623
gene-CDR20291_1465	678	488.723	285	8.56898
gene-CDR20291_1466	2037	1847.58	18957	150.77
gene-CDR20291_1467	639	449.811	4840	158.111
gene-CDR20291_1468	999	809.578	1041.89	18.9109
gene-CDR20291_1469	756	566.608	340.268	8.82441
gene-CDR20291_1470	1215	1025.58	541	7.75133
gene-CDR20291_1471	540	351.809	1158	48.367
gene-CDR20291_1472	798	608.586	71	1.71429
gene-CDR20291_1473	591	402.15	2828	103.333
gene-CDR20291_1474	1752	1562.58	20053	188.575
gene-CDR20291_1475	840	650.578	506	11.4287
gene-CDR20291_1476	1857	1667.58	2090	18.4165
gene-CDR20291_1477	1218	1028.58	3491	49.8724
gene-CDR20291_1478	495	307.969	1819	86.7906
gene-CDR20291_1479	1266	1076.58	2255	30.7786
gene-CDR20291_1480	753	563.608	2659	69.3248
gene-CDR20291_1481	270	112.173	3102	406.35
gene-CDR20291_1482	1095	905.578	172	2.79094
gene-CDR20291_1483	951	761.578	193	3.72383
gene-CDR20291_1484	1185	995.578	90	1.32836
gene-CDR20291_1485	1479	1289.58	108	1.23062
gene-CDR20291_1486	951	761.578	79	1.52426
gene-CDR20291_1487	963	773.578	112	2.12746
gene-CDR20291_1488	633	443.839	9909	328.059
gene-CDR20291_1489	1677	1487.58	394	3.89192
gene-CDR20291_1490	2058	1868.58	333	2.61867
gene-CDR20291_1491	642	452.811	202	6.55514
gene-CDR20291_1492	909	719.578	1468	29.9775
gene-CDR20291_1493	600	411.084	1124	40.1775
gene-CDR20291_1494	870	680.578	3527	76.1509
gene-CDR20291_1495	1251	1061.58	559	7.73762
gene-CDR20291_1496	312	143.612	58	5.9345
gene-CDR20291_1497	795	605.586	3054	74.1038
gene-CDR20291_1498	789	599.593	2256	55.2878
gene-CDR20291_1499	633	443.839	1289	42.6752
gene-CDR20291_1500	303	136.718	4102	440.876
gene-CDR20291_1501	756	566.608	1033	26.7895
gene-CDR20291_1502	963	773.578	626	11.891
gene-CDR20291_1503	408	226.032	213	13.8471
gene-CDR20291_1504	357	180.751	112	9.10511
gene-CDR20291_1505	735	545.615	138	3.71655
gene-CDR20291_1506	825	635.578	30	0.693585
gene-CDR20291_1507	1200	1010.58	164	2.38463
gene-CDR20291_1508	813	623.586	81	1.90869
gene-CDR20291_1509	1269	1079.58	164	2.23222
gene-CDR20291_1510	1182	992.578	1565	23.1685
gene-CDR20291_1511	927	737.578	2031	40.4622
gene-CDR20291_1512	795	605.586	2078	50.4217
gene-CDR20291_1513	2061	1871.58	10920	85.7358
gene-CDR20291_1514	1545	1355.58	368	3.98906
gene-CDR20291_1515	369	191.182	286	21.9819
gene-CDR20291_1516	726	536.622	3508	96.0591
gene-CDR20291_1517	765	575.608	3286	83.8857
gene-CDR20291_1518	1251	1061.58	1400	19.3786
gene-CDR20291_1519	885	695.578	1898	40.0957
gene-CDR20291_1520	618	428.942	3009	103.079
gene-CDR20291_1521	2532	2342.58	571790	3586.66
gene-CDR20291_1522	702	512.667	7853	225.085
gene-CDR20291_1523	1083	893.578	10586	174.079
gene-CDR20291_1524	1101	911.578	592	9.54279
gene-CDR20291_1525	804	614.586	329	7.86612
gene-CDR20291_1526	2139	1949.58	1072	8.07982
gene-CDR20291_1527	621	431.921	1042	35.4496
gene-CDR20291_1528	570	381.356	694	26.7409
gene-CDR20291_1529	705	515.648	177	5.04391
gene-CDR20291_1530	1875	1685.58	1327	11.5683
gene-CDR20291_1531	1437	1247.58	1368	16.1126
gene-CDR20291_1532	579	390.274	12567	473.162
gene-CDR20291_1533	579	390.274	10452	393.529
gene-CDR20291_1534	630	440.877	3919	130.619
gene-CDR20291_1535	2766	2576.58	78153	445.707
gene-CDR20291_1536	1563	1373.58	12570	134.471
gene-CDR20291_1537	1137	947.578	19111	296.357
gene-CDR20291_1538	1077	887.578	2189	36.2399
gene-CDR20291_1539	1239	1049.58	1895	26.5303
gene-CDR20291_1540	1089	899.578	4615	75.3842
gene-CDR20291_1541	792	602.593	1206	29.4083
gene-CDR20291_1542	555	366.552	3035	121.666
gene-CDR20291_1543	1218	1028.58	5483	78.33
gene-CDR20291_1544	981	791.578	1731	32.133
gene-CDR20291_1545	954	764.578	1046	20.1028
gene-CDR20291_1546	957	767.578	456	8.72951
gene-CDR20291_1547	756	566.608	463	12.0073
gene-CDR20291_1548	966	776.578	1364	25.8093
gene-CDR20291_1549	1521	1331.58	293	3.23332
gene-CDR20291_1550	600	411.084	4378	156.492
gene-CDR20291_1551	798	608.586	4268	103.05
gene-CDR20291_1552	987	797.578	1561	28.7592
gene-CDR20291_1553	1731	1541.58	5491	52.3399
gene-CDR20291_1554	174	51.7533	63	17.8875
gene-CDR20291_1555	2475	2285.58	9608	61.7709
gene-CDR20291_1556	1458	1268.58	15442	178.868
gene-CDR20291_1557	2358	2168.58	2471	16.7435
gene-CDR20291_1558	318	148.295	805	79.7656
gene-CDR20291_1559	756	566.608	239	6.19815
gene-CDR20291_1560	1272	1082.58	3007	40.8152
gene-CDR20291_1561	552	363.607	1225	49.5052
gene-CDR20291_1562	963	773.578	6026	114.465
gene-CDR20291_1563	1845	1655.58	456	4.04727
gene-CDR20291_1564	585	396.21	1900	70.4653
gene-CDR20291_1565	981	791.578	76	1.41081
gene-CDR20291_1566	888	698.578	131	2.75552
gene-CDR20291_1567	774	584.608	104	2.61406
gene-CDR20291_1568	726	536.622	462	12.6509
gene-CDR20291_1569	1404	1214.58	435	5.26273
gene-CDR20291_1570	825	635.578	633	14.6346
gene-CDR20291_1571	621	431.921	1732	58.9238
gene-CDR20291_1572	333	160.554	2259	206.749
gene-CDR20291_1573	642	452.811	2612	84.7625
gene-CDR20291_1574	933	743.578	1766	34.8989
gene-CDR20291_1575	684	494.705	878	26.0793
gene-CDR20291_1576	263	107.252	16	2.19212
gene-CDR20291_1577	474	287.843	4433	226.302
gene-CDR20291_1578	405	223.305	3777	248.54
gene-CDR20291_1579	630	440.877	7934	264.437
gene-CDR20291_1580	969	779.578	48314	910.67
gene-CDR20291_1581	564	375.446	26600	1041.07
gene-CDR20291_1582	690	500.686	16980	498.332
gene-CDR20291_1583	729	539.622	230	6.26305
gene-CDR20291_1584	675	485.729	2095	63.3777
gene-CDR20291_1585	837	647.578	3078	69.8432
gene-CDR20291_1586	672	482.729	3624	110.314
gene-CDR20291_1587	1233	1043.58	9186	129.345
gene-CDR20291_1588	318	148.295	73316	7264.71
gene-CDR20291_1589	879	689.578	210058	4476.14
gene-CDR20291_1590	369	191.182	8146	626.1
gene-CDR20291_1591	372	193.841	29761	2256.06
