target_id	length	eff_length	est_counts	tpm
gene-CDR20291_1057	1068	902.176	2074	45.5633
gene-CDR20291_1058	537	371.581	831	44.3246
gene-CDR20291_1059	606	440.289	53	2.38581
gene-CDR20291_1060	915	749.176	525	13.8891
gene-CDR20291_1061	1173	1007.18	1476	29.0455
gene-CDR20291_1062	813	647.176	2394	73.3162
gene-CDR20291_1063	1341	1175.18	829	13.9814
gene-CDR20291_1064	1080	914.176	2144	46.4829
gene-CDR20291_1065	675	509.217	678	26.3891
gene-CDR20291_1066	1248	1082.18	6078	111.317
gene-CDR20291_1067	1665	1499.18	1272	16.8164
gene-CDR20291_1068	1251	1085.18	1577	28.8025
gene-CDR20291_1069	822	656.176	753	22.7443
gene-CDR20291_1070	1428	1262.18	2520	39.5711
gene-CDR20291_1071	672	506.217	154.652	6.05505
gene-CDR20291_1072	900	734.176	950.628	25.663
gene-CDR20291_1073	252	107.372	47	8.67567
gene-CDR20291_1074	384	222.161	127	11.3301
gene-CDR20291_1075	345	185.798	288	30.7221
gene-CDR20291_1076	384	222.161	1358	121.152
gene-CDR20291_1077	318	161.576	3283	402.71
gene-CDR20291_1078	570	404.388	41539	2035.9
gene-CDR20291_1079	510	344.801	699	40.1797
gene-CDR20291_1080	195	67.1291	50	14.7624
gene-CDR20291_1081	375	213.641	10	0.927712
gene-CDR20291_1082	717	551.191	9	0.323623
gene-CDR20291_1083	447	282.883	32	2.24203
gene-CDR20291_1084	525	359.691	31	1.70817
gene-CDR20291_1085	573	407.378	11288	549.183
gene-CDR20291_1086	456	291.674	2253	153.095
gene-CDR20291_1087	711	545.197	1589	57.7654
gene-CDR20291_1088	1071	905.176	1523	33.3476
gene-CDR20291_1089	3555	3389.18	5642	32.9942
gene-CDR20291_1090	1281	1115.18	3866	68.7094
gene-CDR20291_1091	369	208.018	2708	258.016
gene-CDR20291_1092	1353	1187.18	19662	328.254
gene-CDR20291_1093	273	123.827	16434	2630.42
gene-CDR20291_1094	228	89.5184	2488	550.853
gene-CDR20291_1095	516	350.744	3731	210.83
gene-CDR20291_1096	696	530.217	4152	155.203
gene-CDR20291_1097	351	191.328	23892	2474.99
gene-CDR20291_1098	906	740.176	2039	54.5984
gene-CDR20291_1099	1293	1127.18	95	1.67044
gene-CDR20291_1100	1293	1127.18	15471	272.035
gene-CDR20291_1101	2190	2024.18	10213	100.001
gene-CDR20291_1102	768	602.176	2244	73.858
gene-CDR20291_1103	1017	851.176	3948	91.9297
gene-CDR20291_1104	249	105.116	1813	341.842
gene-CDR20291_1105	498	332.962	5821	346.498
gene-CDR20291_1106	1065	899.176	3502	77.1915
gene-CDR20291_1107	1098	932.176	1360	28.916
gene-CDR20291_1108	936	770.176	1067	27.4582
gene-CDR20291_1109	654	488.236	184	7.4694
gene-CDR20291_1110	1209	1043.18	346	6.5738
gene-CDR20291_1111	345	185.798	24	2.56017
gene-CDR20291_1112	1602	1436.18	176	2.42886
gene-CDR20291_1113	1101	935.176	1440	30.5188
gene-CDR20291_1114	2088	1922.18	20268	208.985
gene-CDR20291_1115	786	620.176	30245	966.577
gene-CDR20291_1116	1296	1130.18	2160	37.8796
gene-CDR20291_1117	771	605.176	963	31.5386
gene-CDR20291_1118	447	282.883	12663	887.213
gene-CDR20291_1119	1203	1037.18	249955	4776.47
gene-CDR20291_1120	441	277.006	103351	7394.75
gene-CDR20291_1121	1080	914.176	4595	99.6216
gene-CDR20291_1122	2640	2474.18	13690	109.666
gene-CDR20291_1123	258	112.055	1470	260.006
gene-CDR20291_1124	2172	2006.18	17595	173.827
gene-CDR20291_1125	426	262.386	321	24.2473
gene-CDR20291_1126	288	136.084	636	92.6294
gene-CDR20291_1127	459	294.627	17803	1197.62
gene-CDR20291_1128	738	572.191	1989	68.8957
gene-CDR20291_1129	1722	1556.18	38255	487.223
gene-CDR20291_1130	201	70.9567	25	6.98304
gene-CDR20291_1131	1164	998.176	223	4.42788
gene-CDR20291_1132	423	259.494	574	43.8412
gene-CDR20291_1133	837	671.176	588	17.3636
gene-CDR20291_1134	597	431.311	864	39.7029
gene-CDR20291_1135	720	554.191	515	18.4182
gene-CDR20291_1136	540	374.535	781	41.3292
gene-CDR20291_1137	630	464.266	10	0.426905
gene-CDR20291_1138	399	236.416	15	1.25751
gene-CDR20291_1139	441	277.006	187	13.3798
gene-CDR20291_1140	1452	1286.18	1725	26.5819
gene-CDR20291_1141	669	503.224	67	2.63883
gene-CDR20291_1142	141	35.5023	15	8.374
gene-CDR20291_1143	321	164.241	333	40.1846
gene-CDR20291_1144	738	572.191	1194	41.3582
gene-CDR20291_1145	1824	1658.18	3261	38.9779
gene-CDR20291_1146	4299	4133.18	17487	83.8551
gene-CDR20291_1147	462	297.53	1102	73.4089
gene-CDR20291_1148	1155	989.176	31158	624.301
gene-CDR20291_1149	282	131.182	5674	857.259
gene-CDR20291_1150	312	156.32	3399	430.958
gene-CDR20291_1151	1941	1775.18	154553	1725.58
gene-CDR20291_1152	381	219.329	18866	1704.83
gene-CDR20291_1153	1011	845.176	22343	523.953
gene-CDR20291_1154	906	740.176	19273	516.074
gene-CDR20291_1155	930	764.176	4860	126.049
gene-CDR20291_1156	99	16.1047	278	342.129
gene-CDR20291_1157	258	112.055	7100	1255.81
gene-CDR20291_1158	846	680.176	1330	38.755
gene-CDR20291_1159	2112	1946.18	39928	406.624
gene-CDR20291_1160	744	578.183	275	9.42682
gene-CDR20291_1161	1248	1082.18	5064	92.7457
gene-CDR20291_1162	246	102.804	138	26.6052
gene-CDR20291_1163	1224	1058.18	7185	134.576
gene-CDR20291_1164	735	569.191	4229	147.258
gene-CDR20291_1165	2412	2246.18	6163	54.3809
gene-CDR20291_1166	1059	893.176	2064	45.8005
gene-CDR20291_1167	1335	1169.18	2886	48.9231
gene-CDR20291_1168	552	386.482	2572	131.898
gene-CDR20291_1169	1047	881.176	18291	411.408
gene-CDR20291_1170	1542	1376.18	38703	557.402
gene-CDR20291_1171	1782	1616.18	3742	45.8895
gene-CDR20291_1172	549	383.506	5200	268.738
gene-CDR20291_1173	846	680.176	5088	148.26
gene-CDR20291_1174	930	764.176	1845	47.8521
gene-CDR20291_1175	1446	1280.18	10430	161.478
gene-CDR20291_1176	453	288.74	699	47.9809
gene-CDR20291_1177	1578	1412.18	1335	18.7366
gene-CDR20291_1178	753	587.176	367	12.3878
gene-CDR20291_1179	1347	1181.18	1730	29.0288
gene-CDR20291_1180	1197	1031.18	38160	733.455
gene-CDR20291_1181	951	785.176	1244	31.4016
gene-CDR20291_1182	768	602.176	7060	232.37
gene-CDR20291_1183	576	410.368	975	47.0901
gene-CDR20291_1184	372	210.811	158	14.8547
gene-CDR20291_1185	1899	1733.18	12808	146.466
gene-CDR20291_1186	1122	956.176	1617	33.5174
gene-CDR20291_1187	333	174.983	112	12.6859
gene-CDR20291_1188	1059	893.176	669	14.8452
gene-CDR20291_1189	1071	905.176	1080	23.6477
gene-CDR20291_1190	537	371.581	1091	58.1927
gene-CDR20291_1191	717	551.191	63	2.26536
gene-CDR20291_1192	717	551.191	40	1.43832
gene-CDR20291_1193	759	593.176	76	2.53938
gene-CDR20291_1194	1398	1232.18	781	12.5625
gene-CDR20291_1195	822	656.176	4283	129.368
gene-CDR20291_1196	1179	1013.18	103	2.01489
gene-CDR20291_1197	201	70.9567	29878	8345.58
gene-CDR20291_1198	429	265.313	5451	407.208
gene-CDR20291_1199	786	620.176	14079	449.94
gene-CDR20291_1200	417	253.694	566	44.2185
gene-CDR20291_1201	507	341.844	246	14.2628
gene-CDR20291_1202	321	164.241	401	48.3905
gene-CDR20291_1203	198	69.0305	20	5.74232
gene-CDR20291_1204	441	277.006	39	2.79044
gene-CDR20291_1205	444	279.957	983	69.5921
gene-CDR20291_1206	1065	899.176	1729	38.1108
gene-CDR20291_1207	429	265.313	1665	124.381
gene-CDR20291_1208	447	282.883	1680	117.707
gene-CDR20291_1209	168	50.7059	40	15.635
gene-CDR20291_1210	2481	2315.18	5074	43.4375
gene-CDR20291_1211	423	259.494	853	65.1508
gene-CDR20291_1212	1530	1364.18	2641	38.3704
gene-CDR20291_1213	327	169.595	668	78.0661
gene-CDR20291_1214	429	265.313	1137	84.9377
gene-CDR20291_1215	1053	887.176	1330	29.7125
gene-CDR20291_1216	699	533.211	953	35.4235
gene-CDR20291_1217	987	821.176	1392	33.597
gene-CDR20291_1218	5178	5012.18	11123	43.9839
gene-CDR20291_1219	120	24.9529	306	243.052
gene-CDR20291_1220	261	114.39	366	63.4151
gene-CDR20291_1221	456	291.674	1187	80.6586
gene-CDR20291_1222	420	256.601	2864	221.214
gene-CDR20291_1223	210	77.064	56	14.4024
gene-CDR20291_1224	222	85.2997	130	30.2061
gene-CDR20291_1225	408	245.061	1153	93.2508
gene-CDR20291_1226	2505	2339.18	1183	10.0235
gene-CDR20291_1227	543	377.53	69	3.62239
gene-CDR20291_1228	1521	1355.18	690	10.0914
gene-CDR20291_1229	630	464.266	1281	54.6865
gene-CDR20291_1230	792	626.176	1426	45.1358
gene-CDR20291_1231	1221	1055.18	2912	54.6971
gene-CDR20291_1232	732	566.191	1880	65.8102
gene-CDR20291_1233	987	821.176	3278	79.1172
gene-CDR20291_1234	567	401.408	1250	61.7194
gene-CDR20291_1235	1068	902.176	51	1.12041
gene-CDR20291_1236	1161	995.176	70	1.39411
gene-CDR20291_1237	2097	1931.18	323	3.31496
gene-CDR20291_1238	345	185.798	1844	196.707
gene-CDR20291_1239	891	725.176	334	9.12853
gene-CDR20291_1240	1287	1121.18	913	16.1397
gene-CDR20291_1241	444	279.957	167	11.8229
gene-CDR20291_1242	852	686.176	1767	51.0386
gene-CDR20291_1243	477	312.281	816	51.7896
gene-CDR20291_1244	1179	1013.18	242	4.734
gene-CDR20291_1245	864	698.176	317	8.99896
gene-CDR20291_1246	594	428.316	1122	51.919
gene-CDR20291_1247	636	470.26	2809	118.389
gene-CDR20291_1248	732	566.191	223	7.80621
gene-CDR20291_1249	2190	2024.18	1910	18.7018
gene-CDR20291_1250	1977	1811.18	26827	293.568
gene-CDR20291_1251	348	188.551	1932	203.084
gene-CDR20291_1252	1920	1754.18	4291	48.4823
gene-CDR20291_1253	807	641.176	1227	37.9285
gene-CDR20291_1254	1449	1283.18	3834	59.2194
gene-CDR20291_1255	900	734.176	4356	117.594
gene-CDR20291_1256	1257	1091.18	4274	77.6314
gene-CDR20291_1257	780	614.176	3588	115.786
gene-CDR20291_1258	585	419.332	615	29.068
gene-CDR20291_1259	1431	1265.18	865	13.5507
gene-CDR20291_1260	945	779.176	770	19.5863
gene-CDR20291_1261	945	779.176	3614	91.9286
gene-CDR20291_1262	594	428.316	444	20.5455
gene-CDR20291_1263	429	265.313	26	1.94229
gene-CDR20291_1264	669	503.224	2553	100.551
gene-CDR20291_1265	1356	1190.18	1254	20.8826
gene-CDR20291_1266	1734	1568.18	3783	47.8123
gene-CDR20291_1267	846	680.176	826	24.0689
gene-CDR20291_1268	2235	2069.18	3323	31.8296
gene-CDR20291_1269	810	644.176	235	7.23038
gene-CDR20291_1270	240	98.2505	99	19.9709
gene-CDR20291_1271	177	56.0112	381	134.818
gene-CDR20291_1272	675	509.217	889	34.6016
gene-CDR20291_1273	555	389.468	907	46.1566
gene-CDR20291_1274	366	205.244	195	18.8305
gene-CDR20291_1275	135	32.237	224	137.718
gene-CDR20291_1276	786	620.176	1500	47.9374
gene-CDR20291_1277	1239	1073.18	1670	30.8421
gene-CDR20291_1278	786	620.176	7298	233.231
gene-CDR20291_1279	825	659.176	25	0.751686
gene-CDR20291_1280	3120	2954.18	576	3.86442
gene-CDR20291_1281	615	449.278	190	8.38179
gene-CDR20291_1282	2130	1964.18	734	7.40651
gene-CDR20291_1283	291	138.529	2616	374.28
gene-CDR20291_1284	1392	1226.18	2081	33.637
gene-CDR20291_1285	1470	1304.18	8275	125.756
gene-CDR20291_1286	594	428.316	1035	47.8932
gene-CDR20291_1287	1398	1232.18	8748	140.713
gene-CDR20291_1288	372	210.811	672	63.1793
gene-CDR20291_1289	690	524.217	743	28.0915
gene-CDR20291_1290	867	701.176	1563	44.1804
gene-CDR20291_1291	810	644.176	612	18.8298
gene-CDR20291_1292	1089	923.176	853	18.3131
gene-CDR20291_1293	720	554.191	1080	38.6245
gene-CDR20291_1294	585	419.332	662	31.2895
gene-CDR20291_1295	1350	1184.18	1706	28.5536
gene-CDR20291_1296	744	578.183	473	16.2141
gene-CDR20291_1297	702	536.204	2210	81.6883
gene-CDR20291_1298	573	407.378	5769	280.673
gene-CDR20291_1299	804	638.176	10710	332.619
gene-CDR20291_1300	366	205.244	1931	186.47
gene-CDR20291_1301	507	341.844	4298	249.194
gene-CDR20291_1302	786	620.176	7792	249.019
gene-CDR20291_1303	1827	1661.18	3570	42.5942
gene-CDR20291_1304	1167	1001.18	8327	164.845
gene-CDR20291_1305	708	542.197	369	13.4886
gene-CDR20291_1306	1098	932.176	1272	27.045
gene-CDR20291_1307	576	410.368	2014	97.2712
gene-CDR20291_1308	468	303.459	61102	3990.74
gene-CDR20291_1309	492	327.036	1531	92.7849
gene-CDR20291_1310	1092	926.176	878	18.7888
gene-CDR20291_1311	390	227.826	1137	98.9133
gene-CDR20291_1312	447	282.883	189	13.242
gene-CDR20291_1313	726	560.191	111	3.92722
gene-CDR20291_1314	1254	1088.18	360	6.55694
gene-CDR20291_1315	678	512.217	194	7.50664
gene-CDR20291_1316	2562	2396.18	643	5.31851
gene-CDR20291_1317	1275	1109.18	6546	116.97
gene-CDR20291_1318	3042	2876.18	27157	187.139
gene-CDR20291_1319	300	146.05	404	54.8249
gene-CDR20291_1320	2229	2063.18	3377	32.4409
gene-CDR20291_1321	1776	1610.18	1043	12.8383
gene-CDR20291_1322	1824	1658.18	1843	22.0289
gene-CDR20291_1323	546	380.521	64550.5	3362.17
gene-CDR20291_1324	429	265.313	9711	725.444
gene-CDR20291_1325	609	443.283	9727	434.906
gene-CDR20291_1326	213	79.132	3359	841.31
gene-CDR20291_1327	222	85.2997	883	205.169
gene-CDR20291_1328	2172	2006.18	26438	261.191
gene-CDR20291_1329	159	45.3417	533	232.985
gene-CDR20291_1330	711	545.197	1158	42.0972
gene-CDR20291_1331	771	605.176	716	23.4493
gene-CDR20291_1332	732	566.191	526	18.4129
gene-CDR20291_1333	960	794.176	3217	80.2846
gene-CDR20291_1334	597	431.311	1261	57.9459
gene-CDR20291_1335	600	434.311	22	1.00397
gene-CDR20291_1336	468	303.459	47	3.0697
gene-CDR20291_1337	918	752.176	139	3.66263
gene-CDR20291_1338	1119	953.176	755.545	15.7103
gene-CDR20291_1339	981	815.176	747	18.1621
gene-CDR20291_1340	657	491.23	635	25.6205
gene-CDR20291_1341	792	626.176	1554	49.1872
gene-CDR20291_1342	2739	2573.18	583	4.49052
gene-CDR20291_1343	609	443.283	251	11.2225
gene-CDR20291_1344	591	425.321	3476	161.98
gene-CDR20291_1345	804	638.176	5195	161.34
gene-CDR20291_1346	1203	1037.18	6702	128.071
gene-CDR20291_1347	477	312.281	1479	93.8686
gene-CDR20291_1348	906	740.176	825	22.0911
gene-CDR20291_1349	1545	1379.18	1070	15.3767
gene-CDR20291_1350	660	494.23	641	25.7056
gene-CDR20291_1351	369	208.018	67	6.38369
gene-CDR20291_1352	876	710.176	166	4.63276
gene-CDR20291_1353	795	629.176	256	8.06428
gene-CDR20291_1354	1326	1160.18	33609	574.156
gene-CDR20291_1355	585	419.332	854	40.3644
gene-CDR20291_1356	150	40.3723	46	22.5825
gene-CDR20291_1357	900	734.176	1007	27.1849
gene-CDR20291_1358	570	404.388	826	40.4836
gene-CDR20291_1359	648	482.254	4329	177.914
gene-CDR20291_1360	915	749.176	388	10.2647
gene-CDR20291_1361	849	683.176	41791	1212.41
gene-CDR20291_1362	828	662.176	27370	819.218
gene-CDR20291_1363	897	731.176	27189	737.003
gene-CDR20291_1364	2094	1928.18	1010	10.3818
gene-CDR20291_1365	819	653.176	416	12.623
gene-CDR20291_1366	2121	1955.18	3430	34.7701
gene-CDR20291_1367	228	89.5184	73	16.1625
gene-CDR20291_1368	441	277.006	444	31.7681
gene-CDR20291_1369	1032	866.176	267	6.10946
gene-CDR20291_1370	1209	1043.18	11969	227.404
gene-CDR20291_1371	966	800.176	19990	495.137
gene-CDR20291_1372	969	803.176	5919	146.061
gene-CDR20291_1373	546	380.521	119309	6214.34
gene-CDR20291_1374	1149	983.176	4950	99.7865
gene-CDR20291_1375	1266	1100.18	8998	162.1
gene-CDR20291_1376	1233	1067.18	12186	226.32
gene-CDR20291_1377	675	509.217	4115	160.164
gene-CDR20291_1378	1230	1064.18	9965	185.593
gene-CDR20291_1379	1005	839.176	1228	29.003
gene-CDR20291_1380	675	509.217	193	7.51194
gene-CDR20291_1381	768	602.176	37	1.2178
gene-CDR20291_1382	1938	1772.18	97	1.08483
gene-CDR20291_1383	1614	1448.18	1191	16.3
gene-CDR20291_1384	852	686.176	3930	113.515
gene-CDR20291_1385	909	743.176	15488	413.049
gene-CDR20291_1386	1395	1229.18	20228	326.165
gene-CDR20291_1387	2220	2054.18	2436	23.5038
gene-CDR20291_1388	816	650.176	90	2.74353
gene-CDR20291_1389	1881	1715.18	116	1.34044
gene-CDR20291_1390	1392	1226.18	21513	347.733
gene-CDR20291_1391	1041	875.176	22988	520.599
gene-CDR20291_1392	654	488.236	568	23.0577
gene-CDR20291_1393	210	77.064	701	180.287
gene-CDR20291_1394	567	401.408	2979	147.09
gene-CDR20291_1395	654	488.236	2784	113.015
gene-CDR20291_1396	945	779.176	76	1.9332
gene-CDR20291_1397	627	461.272	113	4.85534
gene-CDR20291_1398	1050	884.176	179	4.01247
gene-CDR20291_1399	579	413.342	133	6.37735
gene-CDR20291_1400	606	440.289	192	8.64294
gene-CDR20291_1401	723	557.191	295	10.4934
gene-CDR20291_1402	759	593.176	222	7.41767
gene-CDR20291_1403	669	503.224	115	4.52934
gene-CDR20291_1404	1344	1178.18	785	13.2056
gene-CDR20291_1405	834	668.176	844	25.0351
gene-CDR20291_1406	933	767.176	1059	27.3589
gene-CDR20291_1407	483	318.222	211	13.1417
gene-CDR20291_1408	870	704.176	566	15.9306
gene-CDR20291_1409	756	590.176	743	24.952
gene-CDR20291_1410	822	656.176	2582	77.9891
gene-CDR20291_1411	762	596.176	2085	69.3154
gene-CDR20291_1412	240	98.2505	6	1.21036
gene-CDR20291_1413	996	830.176	70	1.67119
gene-CDR20291_1414	1689	1523.18	183	2.38122
gene-CDR20291_1415	1131	965.176	5484	112.613
gene-CDR20291_1416	708	542.197	2050	74.9367
gene-CDR20291_1417	870	704.176	2315	65.158
gene-CDR20291_1418	507	341.844	161	9.33461
gene-CDR20291_1419	810	644.176	420	12.9224
gene-CDR20291_1420	438	274.093	286	20.6808
gene-CDR20291_1421	1167	1001.18	486	9.62108
gene-CDR20291_1422	573	407.378	156	7.58971
gene-CDR20291_1423	573	407.378	246	11.9684
gene-CDR20291_1424	1959	1793.18	521	5.75855
gene-CDR20291_1425	2418	2252.18	721	6.34499
gene-CDR20291_1426	1371	1205.18	306	5.03233
gene-CDR20291_1427	480	315.254	209	13.1397
gene-CDR20291_1428	453	288.74	78	5.3541
gene-CDR20291_1429	975	809.176	559	13.692
gene-CDR20291_1430	510	344.801	154	8.85219
gene-CDR20291_1431	693	527.217	122	4.58636
gene-CDR20291_1432	1254	1088.18	306	5.5734
gene-CDR20291_1433	1443	1277.18	315	4.8883
gene-CDR20291_1434	1536	1370.18	1047	15.145
gene-CDR20291_1435	564	398.428	152	7.56121
gene-CDR20291_1436	891	725.176	443	12.1076
gene-CDR20291_1437	411	247.937	49	3.91699
gene-CDR20291_1438	348	188.551	119	12.5088
gene-CDR20291_1439	828	662.176	544	16.2826
gene-CDR20291_1440	438	274.093	156	11.2804
gene-CDR20291_1441	1311	1145.18	474	8.20359
gene-CDR20291_1442	471	306.413	160	10.3493
gene-CDR20291_1443	828	662.176	600	17.9587
gene-CDR20291_1444	441	277.006	268	19.1754
gene-CDR20291_1445	162	47.0913	2729	1148.58
gene-CDR20291_1446	867	701.176	1389	39.2621
gene-CDR20291_1447	528	362.659	1544	84.3813
gene-CDR20291_1448	768	602.176	1391	45.7827
gene-CDR20291_1449	2373	2207.18	619	5.55842
gene-CDR20291_1450	690	524.217	203	7.67507
gene-CDR20291_1451	1878	1712.18	288	3.33382
gene-CDR20291_1452	261	114.39	26	4.5049
gene-CDR20291_1453	420	256.601	62	4.78885
gene-CDR20291_1454	1038	872.176	186	4.22675
gene-CDR20291_1455	618	452.278	148	6.48567
gene-CDR20291_1456	1026	860.176	362	8.34102
gene-CDR20291_1457	1527	1361.18	460	6.69794
gene-CDR20291_1458	294	141.066	31	4.3555
gene-CDR20291_1459	183	59.6763	12	3.98545
gene-CDR20291_1460	567	401.408	222	10.9614
gene-CDR20291_1461	258	112.055	81	14.3269
gene-CDR20291_1462	864	698.176	1366	38.7778
gene-CDR20291_1463	813	647.176	137	4.19562
gene-CDR20291_1464	2400	2234.18	1903	16.8818
gene-CDR20291_1465	678	512.217	78	3.01813
gene-CDR20291_1466	2037	1871.18	19827	210.01
gene-CDR20291_1467	639	473.26	1041	43.5962
gene-CDR20291_1468	999	833.176	574.516	13.6667
gene-CDR20291_1469	756	590.176	168.483	5.65812
gene-CDR20291_1470	1215	1049.18	196	3.70259
gene-CDR20291_1471	540	374.535	574	30.3751
gene-CDR20291_1472	798	632.176	16	0.501626
gene-CDR20291_1473	591	425.321	3006	140.078
gene-CDR20291_1474	1752	1586.18	14217	177.646
gene-CDR20291_1475	840	674.176	269	7.90819
gene-CDR20291_1476	1857	1691.18	382	4.47685
gene-CDR20291_1477	1218	1052.18	10696	201.48
gene-CDR20291_1478	495	330.016	4379	262.989
gene-CDR20291_1479	1266	1100.18	3191	57.4861
gene-CDR20291_1480	753	587.176	1721	58.0912
gene-CDR20291_1481	270	121.43	1825	297.876
gene-CDR20291_1482	1095	929.176	113	2.41034
gene-CDR20291_1483	951	785.176	73	1.8427
gene-CDR20291_1484	1185	1019.18	38	0.738979
gene-CDR20291_1485	1479	1313.18	55	0.830114
gene-CDR20291_1486	951	785.176	47	1.18639
gene-CDR20291_1487	963	797.176	31	0.770736
gene-CDR20291_1488	633	467.266	1648	69.9022
gene-CDR20291_1489	1677	1511.18	140	1.83616
gene-CDR20291_1490	2058	1892.18	125	1.30932
gene-CDR20291_1491	642	476.254	132	5.4933
gene-CDR20291_1492	909	743.176	1081	28.8292
gene-CDR20291_1493	600	434.311	405	18.4822
gene-CDR20291_1494	870	704.176	2113	59.4725
gene-CDR20291_1495	1251	1085.18	480	8.76676
gene-CDR20291_1496	312	156.32	48	6.08591
gene-CDR20291_1497	795	629.176	1165	36.6988
gene-CDR20291_1498	789	623.176	856	27.2246
gene-CDR20291_1499	633	467.266	427	18.1118
gene-CDR20291_1500	303	148.616	1547	206.311
gene-CDR20291_1501	756	590.176	519	17.4295
gene-CDR20291_1502	963	797.176	366	9.09965
gene-CDR20291_1503	408	245.061	97	7.84504
gene-CDR20291_1504	357	196.894	24	2.41589
gene-CDR20291_1505	735	569.191	34	1.18391
gene-CDR20291_1506	825	659.176	12	0.360809
gene-CDR20291_1507	1200	1034.18	36	0.689932
gene-CDR20291_1508	813	647.176	15	0.459374
gene-CDR20291_1509	1269	1103.18	64	1.14983
gene-CDR20291_1510	1182	1016.18	563	10.9809
gene-CDR20291_1511	927	761.176	1435	37.365
gene-CDR20291_1512	795	629.176	1366	43.0305
gene-CDR20291_1513	2061	1895.18	4260	44.5511
gene-CDR20291_1514	1545	1379.18	228	3.27652
gene-CDR20291_1515	369	208.018	142	13.5296
gene-CDR20291_1516	726	560.191	1742	61.6326
gene-CDR20291_1517	765	599.176	1242	41.0833
gene-CDR20291_1518	1251	1085.18	528	9.64343
gene-CDR20291_1519	885	719.176	703	19.3739
gene-CDR20291_1520	618	452.278	2144	93.9545
gene-CDR20291_1521	2532	2366.18	417405	3496.3
gene-CDR20291_1522	702	536.204	4407	162.896
gene-CDR20291_1523	1083	917.176	6316	136.486
gene-CDR20291_1524	1101	935.176	224	4.74736
gene-CDR20291_1525	804	638.176	126	3.91316
gene-CDR20291_1526	2139	1973.18	504	5.06247
gene-CDR20291_1527	621	455.278	350	15.2367
gene-CDR20291_1528	570	404.388	233	11.4197
gene-CDR20291_1529	705	539.204	46	1.69084
gene-CDR20291_1530	1875	1709.18	664	7.6998
gene-CDR20291_1531	1437	1271.18	939	14.6406
gene-CDR20291_1532	579	413.342	7324	351.186
gene-CDR20291_1533	579	413.342	5023	240.853
gene-CDR20291_1534	630	464.266	1973	84.2283
gene-CDR20291_1535	2766	2600.18	33089	252.22
gene-CDR20291_1536	1563	1397.18	3526	50.0183
gene-CDR20291_1537	1137	971.176	6201	126.55
gene-CDR20291_1538	1077	911.176	859	18.6848
gene-CDR20291_1539	1239	1073.18	756	13.962
gene-CDR20291_1540	1089	923.176	1541	33.0839
gene-CDR20291_1541	792	626.176	452	14.3067
gene-CDR20291_1542	555	389.468	1479	75.2653
gene-CDR20291_1543	1218	1052.18	1727	32.5313
gene-CDR20291_1544	981	815.176	605	14.7096
gene-CDR20291_1545	954	788.176	880	22.1288
gene-CDR20291_1546	957	791.176	506	12.6758
gene-CDR20291_1547	756	590.176	418	14.0376
gene-CDR20291_1548	966	800.176	1187	29.4011
gene-CDR20291_1549	1521	1355.18	301	4.40219
gene-CDR20291_1550	600	434.311	3270	149.226
gene-CDR20291_1551	798	632.176	1769	55.461
gene-CDR20291_1552	987	821.176	192	4.63407
gene-CDR20291_1553	1731	1565.18	2617	33.1389
gene-CDR20291_1554	174	54.269	21	7.66948
gene-CDR20291_1555	2475	2309.18	8455	72.5696
gene-CDR20291_1556	1458	1292.18	16293	249.906
gene-CDR20291_1557	2358	2192.18	34455	311.512
gene-CDR20291_1558	318	161.576	255	31.2796
gene-CDR20291_1559	756	590.176	118	3.96277
gene-CDR20291_1560	1272	1106.18	698	12.5063
gene-CDR20291_1561	552	386.482	389	19.9489
gene-CDR20291_1562	963	797.176	1424	35.4041
gene-CDR20291_1563	1845	1679.18	116	1.36918
gene-CDR20291_1564	585	419.332	500	23.6325
gene-CDR20291_1565	981	815.176	20	0.486269
gene-CDR20291_1566	888	722.176	44	1.20756
gene-CDR20291_1567	774	608.176	41	1.33614
gene-CDR20291_1568	726	560.191	122	4.3164
gene-CDR20291_1569	1404	1238.18	106	1.69676
gene-CDR20291_1570	825	659.176	188	5.65268
gene-CDR20291_1571	621	455.278	503	21.8973
gene-CDR20291_1572	333	174.983	881	99.788
gene-CDR20291_1573	642	476.254	937	38.9941
gene-CDR20291_1574	933	767.176	435	11.2381
gene-CDR20291_1575	684	518.217	153	5.85164
gene-CDR20291_1576	263	115.909	6	1.02597
gene-CDR20291_1577	474	309.332	949	60.805
gene-CDR20291_1578	405	242.172	766	62.6907
gene-CDR20291_1579	630	464.266	1559	66.5545
gene-CDR20291_1580	969	803.176	18748	462.639
gene-CDR20291_1581	564	398.428	9638	479.441
gene-CDR20291_1582	690	524.217	5972	225.791
gene-CDR20291_1583	729	563.191	110	3.87111
gene-CDR20291_1584	675	509.217	1244	48.4189
gene-CDR20291_1585	837	671.176	1258	37.1486
gene-CDR20291_1586	672	506.217	1513	59.2379
gene-CDR20291_1587	1233	1067.18	3250	60.3594
gene-CDR20291_1588	318	161.576	60420	7411.43
gene-CDR20291_1589	879	713.176	139944	3889.16
gene-CDR20291_1590	369	208.018	7812	744.319
gene-CDR20291_1591	372	210.811	32417	3047.74
gene-CDR20291_1592	456	291.674	2089	141.951
gene-CDR20291_1593	1266	1100.18	3915	70.529
gene-CDR20291_1594	1452	1286.18	5910	91.072
gene-CDR20291_1595	462	297.53	49772	3315.52
gene-CDR20291_1596	981	815.176	89247	2169.9
