target_id	length	eff_length	est_counts	tpm
gene-CDR20291_1057	1068	902.915	2611	55.0934
gene-CDR20291_1058	537	372.481	1143	58.463
gene-CDR20291_1059	606	441.14	70	3.02316
gene-CDR20291_1060	915	749.915	641	16.2849
gene-CDR20291_1061	1173	1007.91	1805	34.1187
gene-CDR20291_1062	813	647.915	2966	87.2152
gene-CDR20291_1063	1341	1175.91	1059	17.1577
gene-CDR20291_1064	1080	914.915	2418	50.3518
gene-CDR20291_1065	675	509.969	773	28.8785
gene-CDR20291_1066	1248	1082.91	5873	103.325
gene-CDR20291_1067	1665	1499.91	1461	18.5576
gene-CDR20291_1068	1251	1085.91	1573	27.5976
gene-CDR20291_1069	822	656.915	808	23.4337
gene-CDR20291_1070	1428	1262.91	2893	43.6429
gene-CDR20291_1071	672	506.969	128.749	4.83839
gene-CDR20291_1072	900	734.915	808.188	20.9515
gene-CDR20291_1073	252	108.007	39	6.87942
gene-CDR20291_1074	384	223.321	146	12.4555
gene-CDR20291_1075	345	186.976	278	28.3269
gene-CDR20291_1076	384	223.321	1274	108.687
gene-CDR20291_1077	318	162.752	3336	390.516
gene-CDR20291_1078	570	405.255	39778	1870.05
gene-CDR20291_1079	510	345.726	643	35.4338
gene-CDR20291_1080	195	67.7337	53	14.9077
gene-CDR20291_1081	375	214.821	1	0.0886874
gene-CDR20291_1082	717	551.936	10	0.345184
gene-CDR20291_1083	447	283.815	38	2.55087
gene-CDR20291_1084	525	360.545	21	1.10968
gene-CDR20291_1085	573	408.234	11340	529.228
gene-CDR20291_1086	456	292.579	2619	170.542
gene-CDR20291_1087	711	545.936	1598	55.7666
gene-CDR20291_1088	1071	905.915	1642	34.5323
gene-CDR20291_1089	3555	3389.91	6352	35.6994
gene-CDR20291_1090	1281	1115.91	4057	69.2649
gene-CDR20291_1091	369	209.184	2955	269.133
gene-CDR20291_1092	1353	1187.91	20765	333.032
gene-CDR20291_1093	273	124.58	16881	2581.59
gene-CDR20291_1094	228	90.2222	2773	585.566
gene-CDR20291_1095	516	351.643	4026	218.128
gene-CDR20291_1096	696	530.95	4522	162.262
gene-CDR20291_1097	351	192.41	24807	2456.33
gene-CDR20291_1098	906	740.915	2207	56.751
gene-CDR20291_1099	1293	1127.91	122	2.06074
gene-CDR20291_1100	1293	1127.91	18544	313.232
gene-CDR20291_1101	2190	2024.91	10823	101.831
gene-CDR20291_1102	768	602.915	2511	79.3469
gene-CDR20291_1103	1017	851.915	4712	105.378
gene-CDR20291_1104	249	105.752	2043	368.06
gene-CDR20291_1105	498	333.815	6093	347.748
gene-CDR20291_1106	1065	899.915	3866	81.8464
gene-CDR20291_1107	1098	932.915	1598	32.6343
gene-CDR20291_1108	936	770.915	982	24.2686
gene-CDR20291_1109	654	489.013	203	7.90888
gene-CDR20291_1110	1209	1043.91	378	6.89868
gene-CDR20291_1111	345	186.976	25	2.54738
gene-CDR20291_1112	1602	1436.91	180	2.38661
gene-CDR20291_1113	1101	935.915	1427	29.0487
gene-CDR20291_1114	2088	1922.91	20670	204.795
gene-CDR20291_1115	786	620.915	29768	913.391
gene-CDR20291_1116	1296	1130.91	2221	37.416
gene-CDR20291_1117	771	605.915	988	31.0659
gene-CDR20291_1118	447	283.815	10987	737.537
gene-CDR20291_1119	1203	1037.91	207248	3804.24
gene-CDR20291_1120	441	277.984	85938	5889.86
gene-CDR20291_1121	1080	914.915	4530	94.3315
gene-CDR20291_1122	2640	2474.91	16054	123.584
gene-CDR20291_1123	258	112.705	1678	283.653
gene-CDR20291_1124	2172	2006.91	19189	182.164
gene-CDR20291_1125	426	263.446	433	31.3138
gene-CDR20291_1126	288	136.883	603	83.9281
gene-CDR20291_1127	459	295.513	18995	1224.62
gene-CDR20291_1128	738	572.922	2004	66.6409
gene-CDR20291_1129	1722	1556.91	39360	481.648
gene-CDR20291_1130	201	71.6873	25	6.64411
gene-CDR20291_1131	1164	998.915	220	4.19598
gene-CDR20291_1132	423	260.567	613	44.8208
gene-CDR20291_1133	837	671.915	529	14.9996
gene-CDR20291_1134	597	432.156	859	37.8697
gene-CDR20291_1135	720	554.936	577	19.8094
gene-CDR20291_1136	540	375.434	1001	50.7971
gene-CDR20291_1137	630	465.049	9	0.368708
gene-CDR20291_1138	399	237.628	16	1.28281
gene-CDR20291_1139	441	277.984	193	13.2275
gene-CDR20291_1140	1452	1286.91	1932	28.602
gene-CDR20291_1141	669	503.982	66	2.49499
gene-CDR20291_1142	141	35.7479	10	5.32952
gene-CDR20291_1143	321	165.447	360	41.4557
gene-CDR20291_1144	738	572.922	1025	34.0853
gene-CDR20291_1145	1824	1658.91	3518	40.4027
gene-CDR20291_1146	4299	4133.91	16703	76.979
gene-CDR20291_1147	462	298.435	1085	69.2659
gene-CDR20291_1148	1155	989.915	31495	606.154
gene-CDR20291_1149	282	131.945	5828	841.523
gene-CDR20291_1150	312	157.498	3525	426.405
gene-CDR20291_1151	1941	1775.91	157002	1684.31
gene-CDR20291_1152	381	220.479	19447	1680.45
gene-CDR20291_1153	1011	845.915	25883	582.944
gene-CDR20291_1154	906	740.915	21874	562.47
gene-CDR20291_1155	930	764.915	5346	133.154
gene-CDR20291_1156	99	16.3087	318	371.489
gene-CDR20291_1157	258	112.705	7538	1274.24
gene-CDR20291_1158	846	680.915	1279	35.7863
gene-CDR20291_1159	2112	1946.91	45415	444.418
gene-CDR20291_1160	744	578.922	301	9.9057
gene-CDR20291_1161	1248	1082.91	5134	90.3235
gene-CDR20291_1162	246	103.498	159	29.2687
gene-CDR20291_1163	1224	1058.91	7933	142.73
gene-CDR20291_1164	735	569.922	4820	161.128
gene-CDR20291_1165	2412	2246.91	6968	59.0827
gene-CDR20291_1166	1059	893.915	2299	48.9984
gene-CDR20291_1167	1335	1169.91	3330	54.2287
gene-CDR20291_1168	552	387.344	2836	139.492
gene-CDR20291_1169	1047	881.915	18188	392.914
gene-CDR20291_1170	1542	1376.91	44386	614.155
gene-CDR20291_1171	1782	1616.91	3743	44.1034
gene-CDR20291_1172	549	384.368	5116	253.584
gene-CDR20291_1173	846	680.915	4893	136.906
gene-CDR20291_1174	930	764.915	2077	51.7324
gene-CDR20291_1175	1446	1280.91	13160	195.738
gene-CDR20291_1176	453	289.674	766	50.38
gene-CDR20291_1177	1578	1412.91	1421	19.161
gene-CDR20291_1178	753	587.922	387	12.5409
gene-CDR20291_1179	1347	1181.91	1940	31.2719
gene-CDR20291_1180	1197	1031.91	47437	875.815
gene-CDR20291_1181	951	785.915	1227	29.7446
gene-CDR20291_1182	768	602.915	6891	217.754
gene-CDR20291_1183	576	411.229	994	46.0512
gene-CDR20291_1184	372	211.981	138	12.4028
gene-CDR20291_1185	1899	1733.91	14591	160.323
gene-CDR20291_1186	1122	956.915	1612	32.0945
gene-CDR20291_1187	333	176.196	116	12.543
gene-CDR20291_1188	1059	893.915	803	17.1143
gene-CDR20291_1189	1071	905.915	1211	25.4681
gene-CDR20291_1190	537	372.481	1292	66.0842
gene-CDR20291_1191	717	551.936	62	2.14014
gene-CDR20291_1192	717	551.936	47	1.62236
gene-CDR20291_1193	759	593.915	61	1.95679
gene-CDR20291_1194	1398	1232.91	710	10.9715
gene-CDR20291_1195	822	656.915	4297	124.622
gene-CDR20291_1196	1179	1013.91	98	1.84147
gene-CDR20291_1197	201	71.6873	33558	8918.53
gene-CDR20291_1198	429	266.346	5428	388.269
gene-CDR20291_1199	786	620.915	16323	500.849
gene-CDR20291_1200	417	254.801	587	43.8911
gene-CDR20291_1201	507	342.748	247	13.7297
gene-CDR20291_1202	321	165.447	349	40.189
gene-CDR20291_1203	198	69.716	15	4.09919
gene-CDR20291_1204	441	277.984	43	2.94705
gene-CDR20291_1205	444	280.91	1172	79.4876
gene-CDR20291_1206	1065	899.915	2020	42.7651
gene-CDR20291_1207	429	266.346	1773	126.824
gene-CDR20291_1208	447	283.815	1964	131.84
gene-CDR20291_1209	168	51.0246	32	11.9484
gene-CDR20291_1210	2481	2315.91	5699	46.883
gene-CDR20291_1211	423	260.567	986	72.0935
gene-CDR20291_1212	1530	1364.91	3088	43.1033
gene-CDR20291_1213	327	170.782	687	76.6399
gene-CDR20291_1214	429	266.346	1249	89.342
gene-CDR20291_1215	1053	887.915	1616	34.6744
gene-CDR20291_1216	699	533.95	1032	36.8229
gene-CDR20291_1217	987	821.915	1581	36.6475
gene-CDR20291_1218	5178	5012.91	12611	47.929
gene-CDR20291_1219	120	25.1733	374	283.055
gene-CDR20291_1220	261	115.076	386	63.9062
gene-CDR20291_1221	456	292.579	1342	87.3873
gene-CDR20291_1222	420	257.675	2848	210.575
gene-CDR20291_1223	210	77.7518	60	14.7021
gene-CDR20291_1224	222	85.998	132	29.2432
gene-CDR20291_1225	408	246.18	1162	89.9276
gene-CDR20291_1226	2505	2339.91	1137	9.25762
gene-CDR20291_1227	543	378.397	75	3.77618
gene-CDR20291_1228	1521	1355.91	814	11.4375
gene-CDR20291_1229	630	465.049	1331	54.5278
gene-CDR20291_1230	792	626.915	1512	45.9497
gene-CDR20291_1231	1221	1055.91	2999	54.1111
gene-CDR20291_1232	732	566.922	2295	77.1256
gene-CDR20291_1233	987	821.915	3821	88.5706
gene-CDR20291_1234	567	402.26	1370	64.8863
gene-CDR20291_1235	1068	902.915	33	0.696316
gene-CDR20291_1236	1161	995.915	73	1.3965
gene-CDR20291_1237	2097	1931.91	345	3.40228
gene-CDR20291_1238	345	186.976	1874	190.952
gene-CDR20291_1239	891	725.915	382	10.0257
gene-CDR20291_1240	1287	1121.91	1033	17.542
gene-CDR20291_1241	444	280.91	305	20.6858
gene-CDR20291_1242	852	686.915	2163	59.9919
gene-CDR20291_1243	477	313.147	862	52.4443
gene-CDR20291_1244	1179	1013.91	235	4.41576
gene-CDR20291_1245	864	698.915	343	9.34994
gene-CDR20291_1246	594	429.161	1221	54.2043
gene-CDR20291_1247	636	471.043	2671	108.032
gene-CDR20291_1248	732	566.922	246	8.26705
gene-CDR20291_1249	2190	2024.91	1931	18.1683
gene-CDR20291_1250	1977	1811.91	38043	400.015
gene-CDR20291_1251	348	189.706	2828	284.013
gene-CDR20291_1252	1920	1754.91	5207	56.5289
gene-CDR20291_1253	807	641.915	1428	42.3828
gene-CDR20291_1254	1449	1283.91	4391	65.1578
gene-CDR20291_1255	900	734.915	5047	130.838
gene-CDR20291_1256	1257	1091.91	4975	86.8047
gene-CDR20291_1257	780	614.915	4048	125.419
gene-CDR20291_1258	585	420.188	701	31.7844
gene-CDR20291_1259	1431	1265.91	856	12.8827
gene-CDR20291_1260	945	779.915	827	20.2021
gene-CDR20291_1261	945	779.915	3760	91.8501
gene-CDR20291_1262	594	429.161	479	21.2644
gene-CDR20291_1263	429	266.346	24	1.71674
gene-CDR20291_1264	669	503.982	2552	96.4728
gene-CDR20291_1265	1356	1190.91	1301	20.813
gene-CDR20291_1266	1734	1568.91	3839	46.6185
gene-CDR20291_1267	846	680.915	866	24.2306
gene-CDR20291_1268	2235	2069.91	3439	31.6533
gene-CDR20291_1269	810	644.915	225	6.6469
gene-CDR20291_1270	240	98.9662	86	16.5558
gene-CDR20291_1271	177	56.3877	339	114.539
gene-CDR20291_1272	675	509.969	1002	37.4337
gene-CDR20291_1273	555	390.329	939	45.8325
gene-CDR20291_1274	366	206.375	224	20.6791
gene-CDR20291_1275	135	32.5491	182	106.53
gene-CDR20291_1276	786	620.915	1090	33.4452
gene-CDR20291_1277	1239	1073.91	1678	29.7688
gene-CDR20291_1278	786	620.915	7238	222.088
gene-CDR20291_1279	825	659.915	43	1.24142
gene-CDR20291_1280	3120	2954.91	653	4.21024
gene-CDR20291_1281	615	450.101	220	9.3122
gene-CDR20291_1282	2130	1964.91	754	7.31083
gene-CDR20291_1283	291	139.349	3035	414.948
gene-CDR20291_1284	1392	1226.91	2168	33.6654
gene-CDR20291_1285	1470	1304.91	8677	126.685
gene-CDR20291_1286	594	429.161	1356	60.1974
gene-CDR20291_1287	1398	1232.91	9106	140.713
gene-CDR20291_1288	372	211.981	623	55.9926
gene-CDR20291_1289	690	524.95	748	27.1471
gene-CDR20291_1290	867	701.915	1765	47.907
gene-CDR20291_1291	810	644.915	634	18.7295
gene-CDR20291_1292	1089	923.915	898	18.5175
gene-CDR20291_1293	720	554.936	1061	36.426
gene-CDR20291_1294	585	420.188	712	32.2831
gene-CDR20291_1295	1350	1184.91	1971	31.6912
gene-CDR20291_1296	744	578.922	575	18.9229
gene-CDR20291_1297	702	536.95	2145	76.1084
gene-CDR20291_1298	573	408.234	5878	274.321
gene-CDR20291_1299	804	638.915	12241	365.017
gene-CDR20291_1300	366	206.375	2302	212.514
gene-CDR20291_1301	507	342.748	4792	266.368
gene-CDR20291_1302	786	620.915	8634	264.923
gene-CDR20291_1303	1827	1661.91	4281	49.0767
gene-CDR20291_1304	1167	1001.91	9240	175.703
gene-CDR20291_1305	708	542.936	398	13.966
gene-CDR20291_1306	1098	932.915	1465	29.9182
gene-CDR20291_1307	576	411.229	2076	96.1795
gene-CDR20291_1308	468	304.333	63347	3965.67
gene-CDR20291_1309	492	327.919	1485	86.2778
gene-CDR20291_1310	1092	926.915	903	18.5604
gene-CDR20291_1311	390	229.049	1098	91.3298
gene-CDR20291_1312	447	283.815	197	13.2242
gene-CDR20291_1313	726	560.936	117	3.97385
gene-CDR20291_1314	1254	1088.91	341	5.96622
gene-CDR20291_1315	678	512.969	214	7.94807
gene-CDR20291_1316	2562	2396.91	716	5.69114
gene-CDR20291_1317	1275	1109.91	6157	105.686
gene-CDR20291_1318	3042	2876.91	31120	206.088
gene-CDR20291_1319	300	147.042	421	54.548
gene-CDR20291_1320	2229	2063.91	3870	35.7239
gene-CDR20291_1321	1776	1610.91	1053	12.4536
gene-CDR20291_1322	1824	1658.91	2031	23.3252
gene-CDR20291_1323	546	381.387	65208.7	3257.46
gene-CDR20291_1324	429	266.346	10074	720.602
gene-CDR20291_1325	609	444.129	9869	423.354
gene-CDR20291_1326	213	79.8053	4048	966.38
gene-CDR20291_1327	222	85.998	1190	263.632
gene-CDR20291_1328	2172	2006.91	35658	338.507
gene-CDR20291_1329	159	45.7786	715	297.565
gene-CDR20291_1330	711	545.936	1360	47.4609
gene-CDR20291_1331	771	605.915	856	26.9154
gene-CDR20291_1332	732	566.922	647	21.743
gene-CDR20291_1333	960	794.915	3953	94.7426
gene-CDR20291_1334	597	432.156	1387	61.147
gene-CDR20291_1335	600	435.151	32	1.40104
gene-CDR20291_1336	468	304.333	52	3.25532
gene-CDR20291_1337	918	752.915	143	3.61851
gene-CDR20291_1338	1119	953.915	733.852	14.6568
gene-CDR20291_1339	981	815.915	801	18.7037
gene-CDR20291_1340	657	492.013	800	30.9779
gene-CDR20291_1341	792	626.915	1951	59.2909
gene-CDR20291_1342	2739	2573.91	664	4.91488
gene-CDR20291_1343	609	444.129	264	11.3249
gene-CDR20291_1344	591	426.167	3296	147.349
gene-CDR20291_1345	804	638.915	5210	155.358
gene-CDR20291_1346	1203	1037.91	7255	133.173
gene-CDR20291_1347	477	313.147	1698	103.307
gene-CDR20291_1348	906	740.915	1157	29.7512
gene-CDR20291_1349	1545	1379.91	1125	15.5324
gene-CDR20291_1350	660	495.007	761	29.2895
gene-CDR20291_1351	369	209.184	75	6.83079
gene-CDR20291_1352	876	710.915	199	5.33304
gene-CDR20291_1353	795	629.915	324	9.79946
gene-CDR20291_1354	1326	1160.91	38905	638.475
gene-CDR20291_1355	585	420.188	971	44.0266
gene-CDR20291_1356	150	40.7131	58	27.1415
gene-CDR20291_1357	900	734.915	1118	28.983
gene-CDR20291_1358	570	405.255	938	44.0975
gene-CDR20291_1359	648	483.031	4965	195.832
gene-CDR20291_1360	915	749.915	369	9.37462
gene-CDR20291_1361	849	683.915	50542	1407.96
gene-CDR20291_1362	828	662.915	33971	976.314
gene-CDR20291_1363	897	731.915	32131	836.378
gene-CDR20291_1364	2094	1928.91	1039	10.2622
gene-CDR20291_1365	819	653.915	406	11.8289
gene-CDR20291_1366	2121	1955.91	3533	34.4138
gene-CDR20291_1367	228	90.2222	80	16.8934
gene-CDR20291_1368	441	277.984	476	32.6232
gene-CDR20291_1369	1032	866.915	286	6.28534
gene-CDR20291_1370	1209	1043.91	12096	220.758
gene-CDR20291_1371	966	800.915	20463	486.768
gene-CDR20291_1372	969	803.915	6909	163.736
gene-CDR20291_1373	546	381.387	123394	6164.08
gene-CDR20291_1374	1149	983.915	5220	101.077
gene-CDR20291_1375	1266	1100.91	9766	169.006
gene-CDR20291_1376	1233	1067.91	13166	234.886
gene-CDR20291_1377	675	509.969	4547	169.871
gene-CDR20291_1378	1230	1064.91	10670	190.892
gene-CDR20291_1379	1005	839.915	1152	26.131
gene-CDR20291_1380	675	509.969	226	8.44313
gene-CDR20291_1381	768	602.915	30	0.947991
gene-CDR20291_1382	1938	1772.91	113	1.21431
gene-CDR20291_1383	1614	1448.91	1344	17.6724
gene-CDR20291_1384	852	686.915	4297	119.18
gene-CDR20291_1385	909	743.915	17075	437.297
gene-CDR20291_1386	1395	1229.91	25087	388.609
gene-CDR20291_1387	2220	2054.91	2921	27.0818
gene-CDR20291_1388	816	650.915	99	2.89768
gene-CDR20291_1389	1881	1715.91	122	1.35458
gene-CDR20291_1390	1392	1226.91	22914	355.816
gene-CDR20291_1391	1041	875.915	26008	565.697
gene-CDR20291_1392	654	489.013	653	25.4409
gene-CDR20291_1393	210	77.7518	657	160.988
gene-CDR20291_1394	567	402.26	2868	135.835
gene-CDR20291_1395	654	489.013	2583	100.634
gene-CDR20291_1396	945	779.915	76	1.85655
gene-CDR20291_1397	627	462.055	167	6.88592
gene-CDR20291_1398	1050	884.915	202	4.349
gene-CDR20291_1399	579	414.204	154	7.08347
gene-CDR20291_1400	606	441.14	235	10.1492
gene-CDR20291_1401	723	557.936	330	11.2686
gene-CDR20291_1402	759	593.915	268	8.59706
gene-CDR20291_1403	669	503.982	191	7.22034
gene-CDR20291_1404	1344	1178.91	849	13.7203
gene-CDR20291_1405	834	668.915	979	27.8837
gene-CDR20291_1406	933	767.915	1346	33.3942
gene-CDR20291_1407	483	319.048	266	15.8842
gene-CDR20291_1408	870	704.915	641	17.3245
gene-CDR20291_1409	756	590.922	828	26.6956
gene-CDR20291_1410	822	656.915	2685	77.8707
gene-CDR20291_1411	762	596.915	2255	71.9736
gene-CDR20291_1412	240	98.9662	7	1.34757
gene-CDR20291_1413	996	830.915	71	1.62795
gene-CDR20291_1414	1689	1523.91	195	2.43788
gene-CDR20291_1415	1131	965.915	5524	108.957
gene-CDR20291_1416	708	542.936	2176	76.3571
gene-CDR20291_1417	870	704.915	2352	63.5682
gene-CDR20291_1418	507	342.748	173	9.61636
gene-CDR20291_1419	810	644.915	437	12.9098
gene-CDR20291_1420	438	275.06	331	22.9266
gene-CDR20291_1421	1167	1001.91	574	10.9149
gene-CDR20291_1422	573	408.234	165	7.7004
gene-CDR20291_1423	573	408.234	303	14.1407
gene-CDR20291_1424	1959	1793.91	590	6.26598
gene-CDR20291_1425	2418	2252.91	816	6.90056
gene-CDR20291_1426	1371	1205.91	345	5.45057
gene-CDR20291_1427	480	316.108	222	13.38
gene-CDR20291_1428	453	289.674	82	5.39316
gene-CDR20291_1429	975	809.915	580	13.6436
gene-CDR20291_1430	510	345.726	205	11.2969
gene-CDR20291_1431	693	527.95	142	5.1243
gene-CDR20291_1432	1254	1088.91	313	5.47633
gene-CDR20291_1433	1443	1277.91	370	5.51619
gene-CDR20291_1434	1536	1370.91	1054	14.6477
gene-CDR20291_1435	564	399.285	191	9.11359
gene-CDR20291_1436	891	725.915	504	13.2277
gene-CDR20291_1437	411	249.036	54	4.13115
gene-CDR20291_1438	348	189.706	159	15.9682
gene-CDR20291_1439	828	662.915	614	17.6461
gene-CDR20291_1440	438	275.06	176	12.1906
gene-CDR20291_1441	1311	1145.91	554	9.21078
gene-CDR20291_1442	471	307.264	187	11.595
gene-CDR20291_1443	828	662.915	642	18.4509
gene-CDR20291_1444	441	277.984	292	20.0126
gene-CDR20291_1445	162	47.4862	2647	1062
gene-CDR20291_1446	867	701.915	1372	37.2399
gene-CDR20291_1447	528	363.527	1553	81.3905
gene-CDR20291_1448	768	602.915	1250	39.4996
gene-CDR20291_1449	2373	2207.91	691	5.96259
gene-CDR20291_1450	690	524.95	169	6.1335
gene-CDR20291_1451	1878	1712.91	325	3.61482
gene-CDR20291_1452	261	115.076	52	8.60913
gene-CDR20291_1453	420	257.675	50	3.69689
gene-CDR20291_1454	1038	872.915	242	5.28181
gene-CDR20291_1455	618	453.101	134	5.63442
gene-CDR20291_1456	1026	860.915	305	6.74961
gene-CDR20291_1457	1527	1361.91	443	6.19716
gene-CDR20291_1458	294	141.881	25	3.35703
gene-CDR20291_1459	183	60.1634	11	3.48337
gene-CDR20291_1460	567	402.26	210	9.94608
gene-CDR20291_1461	258	112.705	87	14.7067
gene-CDR20291_1462	864	698.915	1375	37.4816
gene-CDR20291_1463	813	647.915	133	3.91087
gene-CDR20291_1464	2400	2234.91	2308	19.675
gene-CDR20291_1465	678	512.969	77	2.85982
gene-CDR20291_1466	2037	1871.91	19705	200.553
gene-CDR20291_1467	639	474.043	1070	43.0036
gene-CDR20291_1468	999	833.915	588.578	13.4469
gene-CDR20291_1469	756	590.922	154.102	4.96841
gene-CDR20291_1470	1215	1049.91	192	3.48407
gene-CDR20291_1471	540	375.434	520	26.3881
gene-CDR20291_1472	798	632.915	19	0.571936
gene-CDR20291_1473	591	426.167	3009	134.518
gene-CDR20291_1474	1752	1586.91	14248	171.056
gene-CDR20291_1475	840	674.915	329	9.28723
gene-CDR20291_1476	1857	1691.91	486	5.47264
gene-CDR20291_1477	1218	1052.91	11116	201.138
gene-CDR20291_1478	495	330.886	4822	277.644
gene-CDR20291_1479	1266	1100.91	3357	58.0947
gene-CDR20291_1480	753	587.922	1960	63.5149
gene-CDR20291_1481	270	122.111	1772	276.47
gene-CDR20291_1482	1095	929.915	120	2.45854
gene-CDR20291_1483	951	785.915	65	1.57571
gene-CDR20291_1484	1185	1019.91	57	1.06476
gene-CDR20291_1485	1479	1313.91	50	0.725007
gene-CDR20291_1486	951	785.915	72	1.7454
gene-CDR20291_1487	963	797.915	46	1.09835
gene-CDR20291_1488	633	468.049	1317	53.6085
gene-CDR20291_1489	1677	1511.91	167	2.1044
gene-CDR20291_1490	2058	1892.91	136	1.36882
gene-CDR20291_1491	642	477.043	112	4.473
gene-CDR20291_1492	909	743.915	947	24.253
gene-CDR20291_1493	600	435.151	416	18.2135
gene-CDR20291_1494	870	704.915	2271	61.379
gene-CDR20291_1495	1251	1085.91	457	8.01788
gene-CDR20291_1496	312	157.498	50	6.0483
gene-CDR20291_1497	795	629.915	1238	37.4436
gene-CDR20291_1498	789	623.915	1015	30.9942
gene-CDR20291_1499	633	468.049	577	23.4868
gene-CDR20291_1500	303	149.609	1767	225.018
gene-CDR20291_1501	756	590.922	551	17.7648
gene-CDR20291_1502	963	797.915	374	8.93006
gene-CDR20291_1503	408	246.18	102	7.89382
gene-CDR20291_1504	357	198.006	39	3.75255
gene-CDR20291_1505	735	569.922	43	1.43745
gene-CDR20291_1506	825	659.915	18	0.519665
gene-CDR20291_1507	1200	1034.91	61	1.12296
gene-CDR20291_1508	813	647.915	16	0.47048
gene-CDR20291_1509	1269	1103.91	66	1.13906
gene-CDR20291_1510	1182	1016.91	634	11.878
gene-CDR20291_1511	927	761.915	1505	37.633
gene-CDR20291_1512	795	629.915	1354	40.9521
gene-CDR20291_1513	2061	1895.91	4907	49.3102
gene-CDR20291_1514	1545	1379.91	219	3.02365
gene-CDR20291_1515	369	209.184	189	17.2136
gene-CDR20291_1516	726	560.936	1803	61.238
gene-CDR20291_1517	765	599.915	1402	44.5243
gene-CDR20291_1518	1251	1085.91	510	8.94774
gene-CDR20291_1519	885	719.915	747	19.7687
gene-CDR20291_1520	618	453.101	2350	98.8126
gene-CDR20291_1521	2532	2366.91	382568	3079.39
gene-CDR20291_1522	702	536.95	4560	161.797
gene-CDR20291_1523	1083	917.915	6196	128.602
gene-CDR20291_1524	1101	935.915	223	4.5395
gene-CDR20291_1525	804	638.915	155	4.62198
gene-CDR20291_1526	2139	1973.91	525	5.06722
gene-CDR20291_1527	621	456.084	344	14.3699
gene-CDR20291_1528	570	405.255	235	11.0479
gene-CDR20291_1529	705	539.95	66	2.32879
gene-CDR20291_1530	1875	1709.91	638	7.10862
gene-CDR20291_1531	1437	1271.91	1049	15.7129
gene-CDR20291_1532	579	414.204	7330	337.155
gene-CDR20291_1533	579	414.204	5676	261.076
gene-CDR20291_1534	630	465.049	2257	92.4638
gene-CDR20291_1535	2766	2600.91	36824	269.739
gene-CDR20291_1536	1563	1397.91	3936	53.6431
gene-CDR20291_1537	1137	971.915	6932	135.884
gene-CDR20291_1538	1077	911.915	969	20.2446
gene-CDR20291_1539	1239	1073.91	828	14.6892
gene-CDR20291_1540	1089	923.915	1765	36.3959
gene-CDR20291_1541	792	626.915	519	15.7724
gene-CDR20291_1542	555	390.329	1444	70.4815
gene-CDR20291_1543	1218	1052.91	1989	35.9899
gene-CDR20291_1544	981	815.915	751	17.5361
gene-CDR20291_1545	954	788.915	953	23.0145
gene-CDR20291_1546	957	791.915	500	12.029
gene-CDR20291_1547	756	590.922	602	19.4091
gene-CDR20291_1548	966	800.915	1300	30.924
gene-CDR20291_1549	1521	1355.91	302	4.2434
gene-CDR20291_1550	600	435.151	3507	153.545
gene-CDR20291_1551	798	632.915	1739	52.3472
gene-CDR20291_1552	987	821.915	313	7.25532
gene-CDR20291_1553	1731	1565.91	2567	31.2318
gene-CDR20291_1554	174	54.6014	27	9.42105
gene-CDR20291_1555	2475	2309.91	8376	69.0844
gene-CDR20291_1556	1458	1292.91	15785	232.602
gene-CDR20291_1557	2358	2192.91	27730	240.917
gene-CDR20291_1558	318	162.752	224	26.2217
gene-CDR20291_1559	756	590.922	111	3.57875
gene-CDR20291_1560	1272	1106.91	878	15.1119
gene-CDR20291_1561	552	387.344	411	20.2155
gene-CDR20291_1562	963	797.915	1681	40.1375
gene-CDR20291_1563	1845	1679.91	156	1.7692
gene-CDR20291_1564	585	420.188	531	24.0763
gene-CDR20291_1565	981	815.915	38	0.887315
gene-CDR20291_1566	888	722.915	47	1.23865
gene-CDR20291_1567	774	608.915	45	1.40798
gene-CDR20291_1568	726	560.936	121	4.10971
gene-CDR20291_1569	1404	1238.91	122	1.87611
gene-CDR20291_1570	825	659.915	173	4.99456
gene-CDR20291_1571	621	456.084	535	22.3485
gene-CDR20291_1572	333	176.196	848	91.6935
gene-CDR20291_1573	642	477.043	907	36.2234
gene-CDR20291_1574	933	767.915	457	11.3382
gene-CDR20291_1575	684	518.963	156	5.727
gene-CDR20291_1576	263	116.656	6	0.979904
gene-CDR20291_1577	474	310.206	929	57.0565
gene-CDR20291_1578	405	243.325	777	60.8379
gene-CDR20291_1579	630	465.049	1638	67.1049
gene-CDR20291_1580	969	803.915	20583	487.795
gene-CDR20291_1581	564	399.285	11512	549.297
gene-CDR20291_1582	690	524.95	7015	254.594
gene-CDR20291_1583	729	563.922	152	5.13527
gene-CDR20291_1584	675	509.969	1308	48.8656
gene-CDR20291_1585	837	671.915	1487	42.1634
gene-CDR20291_1586	672	506.969	1684	63.2848
gene-CDR20291_1587	1233	1067.91	3706	66.1162
gene-CDR20291_1588	318	162.752	54293	6355.6
gene-CDR20291_1589	879	713.915	130323	3477.87
gene-CDR20291_1590	369	209.184	7986	727.343
gene-CDR20291_1591	372	211.981	31430	2824.79
gene-CDR20291_1592	456	292.579	2093	136.29
gene-CDR20291_1593	1266	1100.91	3927	67.9589
gene-CDR20291_1594	1452	1286.91	6271	92.8381
gene-CDR20291_1595	462	298.435	53235	3398.5
gene-CDR20291_1596	981	815.915	95880	2238.84
